version_group,group,species_id,species_identifier,form_identifier
ultra-sun-ultra-moon,female,409,rampardos,NULL
ultra-sun-ultra-moon,female,410,shieldon,NULL
ultra-sun-ultra-moon,female,411,bastiodon,NULL
ultra-sun-ultra-moon,female,412,burmy,plant
ultra-sun-ultra-moon,female,412,burmy,sandy
ultra-sun-ultra-moon,female,412,burmy,trash
ultra-sun-ultra-moon,female,413,wormadam,plant
ultra-sun-ultra-moon,female,413,wormadam,sandy
ultra-sun-ultra-moon,female,413,wormadam,trash
ultra-sun-ultra-moon,female,414,mothim,plant
ultra-sun-ultra-moon,female,414,mothim,sandy
ultra-sun-ultra-moon,female,414,mothim,trash
ultra-sun-ultra-moon,female,416,vespiquen,NULL
ultra-sun-ultra-moon,female,420,cherubi,NULL
ultra-sun-ultra-moon,female,421,cherrim,overcast
ultra-sun-ultra-moon,female,421,cherrim,sunshine
ultra-sun-ultra-moon,female,422,shellos,west
ultra-sun-ultra-moon,female,422,shellos,east
ultra-sun-ultra-moon,female,423,gastrodon,west
ultra-sun-ultra-moon,female,423,gastrodon,east
ultra-sun-ultra-moon,female,425,drifloon,NULL
ultra-sun-ultra-moon,female,426,drifblim,NULL
ultra-sun-ultra-moon,female,427,buneary,NULL
ultra-sun-ultra-moon,female,428,lopunny,NULL
ultra-sun-ultra-moon,female,428,lopunny,mega
ultra-sun-ultra-moon,female,429,mismagius,NULL
ultra-sun-ultra-moon,female,430,honchkrow,NULL
ultra-sun-ultra-moon,female,431,glameow,NULL
ultra-sun-ultra-moon,female,432,purugly,NULL
ultra-sun-ultra-moon,female,433,chingling,NULL
ultra-sun-ultra-moon,female,434,stunky,NULL
ultra-sun-ultra-moon,female,435,skuntank,NULL
ultra-sun-ultra-moon,female,436,bronzor,NULL
ultra-sun-ultra-moon,female,437,bronzong,NULL
ultra-sun-ultra-moon,female,438,bonsly,NULL
ultra-sun-ultra-moon,female,439,mime-jr,NULL
ultra-sun-ultra-moon,female,440,happiny,NULL
ultra-sun-ultra-moon,female,441,chatot,NULL
ultra-sun-ultra-moon,female,442,spiritomb,NULL
ultra-sun-ultra-moon,female,445,garchomp,mega
ultra-sun-ultra-moon,female,446,munchlax,NULL
ultra-sun-ultra-moon,female,447,riolu,NULL
ultra-sun-ultra-moon,female,448,lucario,NULL
ultra-sun-ultra-moon,female,448,lucario,mega
ultra-sun-ultra-moon,female,451,skorupi,NULL
ultra-sun-ultra-moon,female,452,drapion,NULL
ultra-sun-ultra-moon,female,455,carnivine,NULL
ultra-sun-ultra-moon,female,458,mantyke,NULL
ultra-sun-ultra-moon,female,460,abomasnow,mega
ultra-sun-ultra-moon,female,462,magnezone,NULL
ultra-sun-ultra-moon,female,463,lickilicky,NULL
ultra-sun-ultra-moon,female,466,electivire,NULL
ultra-sun-ultra-moon,female,467,magmortar,NULL
ultra-sun-ultra-moon,female,468,togekiss,NULL
ultra-sun-ultra-moon,female,469,yanmega,NULL
ultra-sun-ultra-moon,female,470,leafeon,NULL
ultra-sun-ultra-moon,female,471,glaceon,NULL
ultra-sun-ultra-moon,female,472,gliscor,NULL
ultra-sun-ultra-moon,female,474,porygon-z,NULL
ultra-sun-ultra-moon,female,475,gallade,NULL
ultra-sun-ultra-moon,female,475,gallade,mega
ultra-sun-ultra-moon,female,476,probopass,NULL
ultra-sun-ultra-moon,female,477,dusknoir,NULL
ultra-sun-ultra-moon,female,478,froslass,NULL
ultra-sun-ultra-moon,female,479,rotom,NULL
ultra-sun-ultra-moon,female,479,rotom,heat
ultra-sun-ultra-moon,female,479,rotom,wash
ultra-sun-ultra-moon,female,479,rotom,frost
ultra-sun-ultra-moon,female,479,rotom,fan
ultra-sun-ultra-moon,female,479,rotom,mow
ultra-sun-ultra-moon,female,480,uxie,NULL
ultra-sun-ultra-moon,female,481,mesprit,NULL
ultra-sun-ultra-moon,female,482,azelf,NULL
ultra-sun-ultra-moon,female,483,dialga,NULL
ultra-sun-ultra-moon,female,484,palkia,NULL
ultra-sun-ultra-moon,female,485,heatran,NULL
ultra-sun-ultra-moon,female,486,regigigas,NULL
ultra-sun-ultra-moon,female,487,giratina,altered
ultra-sun-ultra-moon,female,487,giratina,origin
ultra-sun-ultra-moon,female,488,cresselia,NULL
ultra-sun-ultra-moon,female,489,phione,NULL
ultra-sun-ultra-moon,female,490,manaphy,NULL
ultra-sun-ultra-moon,female,491,darkrai,NULL
ultra-sun-ultra-moon,female,492,shaymin,land
ultra-sun-ultra-moon,female,492,shaymin,sky
ultra-sun-ultra-moon,female,493,arceus,normal
ultra-sun-ultra-moon,female,493,arceus,bug
ultra-sun-ultra-moon,female,493,arceus,dark
ultra-sun-ultra-moon,female,493,arceus,dragon
ultra-sun-ultra-moon,female,493,arceus,electric
ultra-sun-ultra-moon,female,493,arceus,fighting
ultra-sun-ultra-moon,female,493,arceus,fire
ultra-sun-ultra-moon,female,493,arceus,flying
ultra-sun-ultra-moon,female,493,arceus,ghost
ultra-sun-ultra-moon,female,493,arceus,grass
ultra-sun-ultra-moon,female,493,arceus,ground
ultra-sun-ultra-moon,female,493,arceus,ice
ultra-sun-ultra-moon,female,493,arceus,poison
ultra-sun-ultra-moon,female,493,arceus,psychic
ultra-sun-ultra-moon,female,493,arceus,rock
ultra-sun-ultra-moon,female,493,arceus,steel
ultra-sun-ultra-moon,female,493,arceus,water
ultra-sun-ultra-moon,female,493,arceus,unknown
ultra-sun-ultra-moon,female,493,arceus,fairy
ultra-sun-ultra-moon,female,494,victini,NULL
ultra-sun-ultra-moon,female,495,snivy,NULL
ultra-sun-ultra-moon,female,496,servine,NULL
ultra-sun-ultra-moon,female,497,serperior,NULL
ultra-sun-ultra-moon,female,498,tepig,NULL
ultra-sun-ultra-moon,female,499,pignite,NULL
ultra-sun-ultra-moon,female,500,emboar,NULL
ultra-sun-ultra-moon,female,501,oshawott,NULL
ultra-sun-ultra-moon,female,502,dewott,NULL
ultra-sun-ultra-moon,female,503,samurott,NULL
ultra-sun-ultra-moon,female,504,patrat,NULL
ultra-sun-ultra-moon,female,505,watchog,NULL
ultra-sun-ultra-moon,female,506,lillipup,NULL
ultra-sun-ultra-moon,female,507,herdier,NULL
ultra-sun-ultra-moon,female,508,stoutland,NULL
ultra-sun-ultra-moon,female,509,purrloin,NULL
ultra-sun-ultra-moon,female,510,liepard,NULL
ultra-sun-ultra-moon,female,511,pansage,NULL
ultra-sun-ultra-moon,female,512,simisage,NULL
ultra-sun-ultra-moon,female,513,pansear,NULL
ultra-sun-ultra-moon,female,514,simisear,NULL
ultra-sun-ultra-moon,female,515,panpour,NULL
ultra-sun-ultra-moon,female,516,simipour,NULL
ultra-sun-ultra-moon,female,517,munna,NULL
ultra-sun-ultra-moon,female,518,musharna,NULL
ultra-sun-ultra-moon,female,519,pidove,NULL
ultra-sun-ultra-moon,female,520,tranquill,NULL
ultra-sun-ultra-moon,female,522,blitzle,NULL
ultra-sun-ultra-moon,female,523,zebstrika,NULL
ultra-sun-ultra-moon,female,524,roggenrola,NULL
ultra-sun-ultra-moon,female,525,boldore,NULL
ultra-sun-ultra-moon,female,526,gigalith,NULL
ultra-sun-ultra-moon,female,527,woobat,NULL
ultra-sun-ultra-moon,female,528,swoobat,NULL
ultra-sun-ultra-moon,female,529,drilbur,NULL
ultra-sun-ultra-moon,female,530,excadrill,NULL
ultra-sun-ultra-moon,female,531,audino,NULL
ultra-sun-ultra-moon,female,531,audino,mega
ultra-sun-ultra-moon,female,532,timburr,NULL
ultra-sun-ultra-moon,female,533,gurdurr,NULL
ultra-sun-ultra-moon,female,534,conkeldurr,NULL
ultra-sun-ultra-moon,female,535,tympole,NULL
ultra-sun-ultra-moon,female,536,palpitoad,NULL
ultra-sun-ultra-moon,female,537,seismitoad,NULL
ultra-sun-ultra-moon,female,538,throh,NULL
ultra-sun-ultra-moon,female,539,sawk,NULL
ultra-sun-ultra-moon,female,540,sewaddle,NULL
ultra-sun-ultra-moon,female,541,swadloon,NULL
ultra-sun-ultra-moon,female,542,leavanny,NULL
ultra-sun-ultra-moon,female,543,venipede,NULL
ultra-sun-ultra-moon,female,544,whirlipede,NULL
ultra-sun-ultra-moon,female,545,scolipede,NULL
ultra-sun-ultra-moon,female,546,cottonee,NULL
ultra-sun-ultra-moon,female,547,whimsicott,NULL
ultra-sun-ultra-moon,female,548,petilil,NULL
ultra-sun-ultra-moon,female,549,lilligant,NULL
ultra-sun-ultra-moon,female,550,basculin,red-striped
ultra-sun-ultra-moon,female,550,basculin,blue-striped
ultra-sun-ultra-moon,female,551,sandile,NULL
ultra-sun-ultra-moon,female,552,krokorok,NULL
ultra-sun-ultra-moon,female,553,krookodile,NULL
ultra-sun-ultra-moon,female,554,darumaka,NULL
ultra-sun-ultra-moon,female,555,darmanitan,standard
ultra-sun-ultra-moon,female,555,darmanitan,zen
ultra-sun-ultra-moon,female,556,maractus,NULL
ultra-sun-ultra-moon,female,557,dwebble,NULL
ultra-sun-ultra-moon,female,558,crustle,NULL
ultra-sun-ultra-moon,female,559,scraggy,NULL
ultra-sun-ultra-moon,female,560,scrafty,NULL
ultra-sun-ultra-moon,female,561,sigilyph,NULL
ultra-sun-ultra-moon,female,562,yamask,NULL
ultra-sun-ultra-moon,female,563,cofagrigus,NULL
ultra-sun-ultra-moon,female,564,tirtouga,NULL
ultra-sun-ultra-moon,female,565,carracosta,NULL
ultra-sun-ultra-moon,female,566,archen,NULL
ultra-sun-ultra-moon,female,567,archeops,NULL
ultra-sun-ultra-moon,female,568,trubbish,NULL
ultra-sun-ultra-moon,female,569,garbodor,NULL
ultra-sun-ultra-moon,female,570,zorua,NULL
ultra-sun-ultra-moon,female,571,zoroark,NULL
ultra-sun-ultra-moon,female,572,minccino,NULL
ultra-sun-ultra-moon,female,573,cinccino,NULL
ultra-sun-ultra-moon,female,574,gothita,NULL
ultra-sun-ultra-moon,female,575,gothorita,NULL
ultra-sun-ultra-moon,female,576,gothitelle,NULL
ultra-sun-ultra-moon,female,577,solosis,NULL
ultra-sun-ultra-moon,female,578,duosion,NULL
ultra-sun-ultra-moon,female,579,reuniclus,NULL
ultra-sun-ultra-moon,female,580,ducklett,NULL
ultra-sun-ultra-moon,female,581,swanna,NULL
ultra-sun-ultra-moon,female,582,vanillite,NULL
ultra-sun-ultra-moon,female,583,vanillish,NULL
ultra-sun-ultra-moon,female,584,vanilluxe,NULL
ultra-sun-ultra-moon,female,585,deerling,spring
ultra-sun-ultra-moon,female,585,deerling,summer
ultra-sun-ultra-moon,female,585,deerling,autumn
ultra-sun-ultra-moon,female,585,deerling,winter
ultra-sun-ultra-moon,female,586,sawsbuck,spring
ultra-sun-ultra-moon,female,586,sawsbuck,summer
ultra-sun-ultra-moon,female,586,sawsbuck,autumn
ultra-sun-ultra-moon,female,586,sawsbuck,winter
ultra-sun-ultra-moon,female,587,emolga,NULL
ultra-sun-ultra-moon,female,588,karrablast,NULL
ultra-sun-ultra-moon,female,589,escavalier,NULL
ultra-sun-ultra-moon,female,590,foongus,NULL
ultra-sun-ultra-moon,female,591,amoonguss,NULL
ultra-sun-ultra-moon,female,594,alomomola,NULL
ultra-sun-ultra-moon,female,595,joltik,NULL
ultra-sun-ultra-moon,female,596,galvantula,NULL
ultra-sun-ultra-moon,female,597,ferroseed,NULL
ultra-sun-ultra-moon,female,598,ferrothorn,NULL
ultra-sun-ultra-moon,female,599,klink,NULL
ultra-sun-ultra-moon,female,600,klang,NULL
ultra-sun-ultra-moon,female,601,klinklang,NULL
ultra-sun-ultra-moon,female,602,tynamo,NULL
ultra-sun-ultra-moon,female,603,eelektrik,NULL
ultra-sun-ultra-moon,female,604,eelektross,NULL
ultra-sun-ultra-moon,female,605,elgyem,NULL
ultra-sun-ultra-moon,female,606,beheeyem,NULL
ultra-sun-ultra-moon,female,607,litwick,NULL
ultra-sun-ultra-moon,female,608,lampent,NULL
ultra-sun-ultra-moon,female,609,chandelure,NULL
ultra-sun-ultra-moon,female,610,axew,NULL
ultra-sun-ultra-moon,female,611,fraxure,NULL
ultra-sun-ultra-moon,female,612,haxorus,NULL
ultra-sun-ultra-moon,female,613,cubchoo,NULL
ultra-sun-ultra-moon,female,614,beartic,NULL
ultra-sun-ultra-moon,female,615,cryogonal,NULL
ultra-sun-ultra-moon,female,616,shelmet,NULL
ultra-sun-ultra-moon,female,617,accelgor,NULL
ultra-sun-ultra-moon,female,618,stunfisk,NULL
ultra-sun-ultra-moon,female,619,mienfoo,NULL
ultra-sun-ultra-moon,female,620,mienshao,NULL
ultra-sun-ultra-moon,female,621,druddigon,NULL
ultra-sun-ultra-moon,female,622,golett,NULL
ultra-sun-ultra-moon,female,623,golurk,NULL
ultra-sun-ultra-moon,female,624,pawniard,NULL
ultra-sun-ultra-moon,female,625,bisharp,NULL
ultra-sun-ultra-moon,female,626,bouffalant,NULL
ultra-sun-ultra-moon,female,627,rufflet,NULL
ultra-sun-ultra-moon,female,628,braviary,NULL
ultra-sun-ultra-moon,female,629,vullaby,NULL
ultra-sun-ultra-moon,female,630,mandibuzz,NULL
ultra-sun-ultra-moon,female,631,heatmor,NULL
ultra-sun-ultra-moon,female,632,durant,NULL
ultra-sun-ultra-moon,female,633,deino,NULL
ultra-sun-ultra-moon,female,634,zweilous,NULL
ultra-sun-ultra-moon,female,635,hydreigon,NULL
ultra-sun-ultra-moon,female,636,larvesta,NULL
ultra-sun-ultra-moon,female,637,volcarona,NULL
ultra-sun-ultra-moon,female,638,cobalion,NULL
ultra-sun-ultra-moon,female,639,terrakion,NULL
ultra-sun-ultra-moon,female,640,virizion,NULL
ultra-sun-ultra-moon,female,641,tornadus,incarnate
ultra-sun-ultra-moon,female,641,tornadus,therian
ultra-sun-ultra-moon,female,642,thundurus,incarnate
ultra-sun-ultra-moon,female,642,thundurus,therian
ultra-sun-ultra-moon,female,643,reshiram,NULL
ultra-sun-ultra-moon,female,644,zekrom,NULL
ultra-sun-ultra-moon,female,645,landorus,incarnate
ultra-sun-ultra-moon,female,645,landorus,therian
ultra-sun-ultra-moon,female,646,kyurem,NULL
ultra-sun-ultra-moon,female,646,kyurem,black
ultra-sun-ultra-moon,female,646,kyurem,white
ultra-sun-ultra-moon,female,647,keldeo,ordinary
ultra-sun-ultra-moon,female,647,keldeo,resolute
ultra-sun-ultra-moon,female,648,meloetta,aria
ultra-sun-ultra-moon,female,648,meloetta,pirouette
ultra-sun-ultra-moon,female,649,genesect,NULL
ultra-sun-ultra-moon,female,649,genesect,douse
ultra-sun-ultra-moon,female,649,genesect,shock
ultra-sun-ultra-moon,female,649,genesect,burn
ultra-sun-ultra-moon,female,649,genesect,chill
ultra-sun-ultra-moon,female,650,chespin,NULL
ultra-sun-ultra-moon,female,651,quilladin,NULL
ultra-sun-ultra-moon,female,652,chesnaught,NULL
ultra-sun-ultra-moon,female,653,fennekin,NULL
ultra-sun-ultra-moon,female,654,braixen,NULL
ultra-sun-ultra-moon,female,655,delphox,NULL
ultra-sun-ultra-moon,female,656,froakie,NULL
ultra-sun-ultra-moon,female,657,frogadier,NULL
ultra-sun-ultra-moon,female,658,greninja,NULL
ultra-sun-ultra-moon,female,658,greninja,battle-bond
ultra-sun-ultra-moon,female,658,greninja,ash
ultra-sun-ultra-moon,female,659,bunnelby,NULL
ultra-sun-ultra-moon,female,660,diggersby,NULL
ultra-sun-ultra-moon,female,661,fletchling,NULL
ultra-sun-ultra-moon,female,662,fletchinder,NULL
ultra-sun-ultra-moon,female,663,talonflame,NULL
ultra-sun-ultra-moon,female,664,scatterbug,icy-snow
ultra-sun-ultra-moon,female,664,scatterbug,polar
ultra-sun-ultra-moon,female,664,scatterbug,tundra
ultra-sun-ultra-moon,female,664,scatterbug,continental
ultra-sun-ultra-moon,female,664,scatterbug,garden
ultra-sun-ultra-moon,female,664,scatterbug,elegant
ultra-sun-ultra-moon,female,664,scatterbug,meadow
ultra-sun-ultra-moon,female,664,scatterbug,modern
ultra-sun-ultra-moon,female,664,scatterbug,marine
ultra-sun-ultra-moon,female,664,scatterbug,archipelago
ultra-sun-ultra-moon,female,664,scatterbug,high-plains
ultra-sun-ultra-moon,female,664,scatterbug,sandstorm
ultra-sun-ultra-moon,female,664,scatterbug,river
ultra-sun-ultra-moon,female,664,scatterbug,monsoon
ultra-sun-ultra-moon,female,664,scatterbug,savanna
ultra-sun-ultra-moon,female,664,scatterbug,sun
ultra-sun-ultra-moon,female,664,scatterbug,ocean
ultra-sun-ultra-moon,female,664,scatterbug,jungle
ultra-sun-ultra-moon,female,664,scatterbug,fancy
ultra-sun-ultra-moon,female,664,scatterbug,poke-ball
ultra-sun-ultra-moon,female,665,spewpa,icy-snow
ultra-sun-ultra-moon,female,665,spewpa,polar
ultra-sun-ultra-moon,female,665,spewpa,tundra
ultra-sun-ultra-moon,female,665,spewpa,continental
ultra-sun-ultra-moon,female,665,spewpa,garden
ultra-sun-ultra-moon,female,665,spewpa,elegant
ultra-sun-ultra-moon,female,665,spewpa,meadow
ultra-sun-ultra-moon,female,665,spewpa,modern
ultra-sun-ultra-moon,female,665,spewpa,marine
ultra-sun-ultra-moon,female,665,spewpa,archipelago
ultra-sun-ultra-moon,female,665,spewpa,high-plains
ultra-sun-ultra-moon,female,665,spewpa,sandstorm
ultra-sun-ultra-moon,female,665,spewpa,river
ultra-sun-ultra-moon,female,665,spewpa,monsoon
ultra-sun-ultra-moon,female,665,spewpa,savanna
ultra-sun-ultra-moon,female,665,spewpa,sun
ultra-sun-ultra-moon,female,665,spewpa,ocean
ultra-sun-ultra-moon,female,665,spewpa,jungle
ultra-sun-ultra-moon,female,665,spewpa,fancy
ultra-sun-ultra-moon,female,665,spewpa,poke-ball
ultra-sun-ultra-moon,female,666,vivillon,meadow
ultra-sun-ultra-moon,female,666,vivillon,icy-snow
ultra-sun-ultra-moon,female,666,vivillon,polar
ultra-sun-ultra-moon,female,666,vivillon,tundra
ultra-sun-ultra-moon,female,666,vivillon,continental
ultra-sun-ultra-moon,female,666,vivillon,garden
ultra-sun-ultra-moon,female,666,vivillon,elegant
ultra-sun-ultra-moon,female,666,vivillon,modern
ultra-sun-ultra-moon,female,666,vivillon,marine
ultra-sun-ultra-moon,female,666,vivillon,archipelago
ultra-sun-ultra-moon,female,666,vivillon,high-plains
ultra-sun-ultra-moon,female,666,vivillon,sandstorm
ultra-sun-ultra-moon,female,666,vivillon,river
ultra-sun-ultra-moon,female,666,vivillon,monsoon
ultra-sun-ultra-moon,female,666,vivillon,savanna
ultra-sun-ultra-moon,female,666,vivillon,sun
ultra-sun-ultra-moon,female,666,vivillon,ocean
ultra-sun-ultra-moon,female,666,vivillon,jungle
ultra-sun-ultra-moon,female,666,vivillon,fancy
ultra-sun-ultra-moon,female,666,vivillon,poke-ball
ultra-sun-ultra-moon,female,667,litleo,NULL
ultra-sun-ultra-moon,female,669,flabebe,red
ultra-sun-ultra-moon,female,669,flabebe,yellow
ultra-sun-ultra-moon,female,669,flabebe,orange
ultra-sun-ultra-moon,female,669,flabebe,blue
ultra-sun-ultra-moon,female,669,flabebe,white
ultra-sun-ultra-moon,female,670,floette,red
ultra-sun-ultra-moon,female,670,floette,yellow
ultra-sun-ultra-moon,female,670,floette,orange
ultra-sun-ultra-moon,female,670,floette,blue
ultra-sun-ultra-moon,female,670,floette,white
ultra-sun-ultra-moon,female,670,floette,eternal
ultra-sun-ultra-moon,female,671,florges,red
ultra-sun-ultra-moon,female,671,florges,yellow
ultra-sun-ultra-moon,female,671,florges,orange
ultra-sun-ultra-moon,female,671,florges,blue
ultra-sun-ultra-moon,female,671,florges,white
ultra-sun-ultra-moon,female,672,skiddo,NULL
ultra-sun-ultra-moon,female,673,gogoat,NULL
ultra-sun-ultra-moon,female,674,pancham,NULL
ultra-sun-ultra-moon,female,675,pangoro,NULL
ultra-sun-ultra-moon,female,676,furfrou,natural
ultra-sun-ultra-moon,female,676,furfrou,heart
ultra-sun-ultra-moon,female,676,furfrou,star
ultra-sun-ultra-moon,female,676,furfrou,diamond
ultra-sun-ultra-moon,female,676,furfrou,debutante
ultra-sun-ultra-moon,female,676,furfrou,matron
ultra-sun-ultra-moon,female,676,furfrou,dandy
ultra-sun-ultra-moon,female,676,furfrou,la-reine
ultra-sun-ultra-moon,female,676,furfrou,kabuki
ultra-sun-ultra-moon,female,676,furfrou,pharaoh
ultra-sun-ultra-moon,female,677,espurr,NULL
ultra-sun-ultra-moon,female,678,meowstic,female
ultra-sun-ultra-moon,female,679,honedge,NULL
ultra-sun-ultra-moon,female,680,doublade,NULL
ultra-sun-ultra-moon,female,681,aegislash,shield
ultra-sun-ultra-moon,female,681,aegislash,blade
ultra-sun-ultra-moon,female,682,spritzee,NULL
ultra-sun-ultra-moon,female,683,aromatisse,NULL
ultra-sun-ultra-moon,female,684,swirlix,NULL
ultra-sun-ultra-moon,female,685,slurpuff,NULL
ultra-sun-ultra-moon,female,686,inkay,NULL
ultra-sun-ultra-moon,female,687,malamar,NULL
ultra-sun-ultra-moon,female,688,binacle,NULL
ultra-sun-ultra-moon,female,689,barbaracle,NULL
ultra-sun-ultra-moon,female,690,skrelp,NULL
ultra-sun-ultra-moon,female,691,dragalge,NULL
ultra-sun-ultra-moon,female,692,clauncher,NULL
ultra-sun-ultra-moon,female,693,clawitzer,NULL
ultra-sun-ultra-moon,female,694,helioptile,NULL
ultra-sun-ultra-moon,female,695,heliolisk,NULL
ultra-sun-ultra-moon,female,696,tyrunt,NULL
ultra-sun-ultra-moon,female,697,tyrantrum,NULL
ultra-sun-ultra-moon,female,698,amaura,NULL
ultra-sun-ultra-moon,female,699,aurorus,NULL
ultra-sun-ultra-moon,female,700,sylveon,NULL
ultra-sun-ultra-moon,female,701,hawlucha,NULL
ultra-sun-ultra-moon,female,702,dedenne,NULL
ultra-sun-ultra-moon,female,703,carbink,NULL
ultra-sun-ultra-moon,female,704,goomy,NULL
ultra-sun-ultra-moon,female,705,sliggoo,NULL
ultra-sun-ultra-moon,female,706,goodra,NULL
ultra-sun-ultra-moon,female,707,klefki,NULL
ultra-sun-ultra-moon,female,708,phantump,NULL
ultra-sun-ultra-moon,female,709,trevenant,NULL
ultra-sun-ultra-moon,female,710,pumpkaboo,average
ultra-sun-ultra-moon,female,710,pumpkaboo,small
ultra-sun-ultra-moon,female,710,pumpkaboo,large
ultra-sun-ultra-moon,female,710,pumpkaboo,super
ultra-sun-ultra-moon,female,711,gourgeist,average
ultra-sun-ultra-moon,female,711,gourgeist,small
ultra-sun-ultra-moon,female,711,gourgeist,large
ultra-sun-ultra-moon,female,711,gourgeist,super
ultra-sun-ultra-moon,female,712,bergmite,NULL
ultra-sun-ultra-moon,female,713,avalugg,NULL
ultra-sun-ultra-moon,female,714,noibat,NULL
ultra-sun-ultra-moon,female,715,noivern,NULL
ultra-sun-ultra-moon,female,716,xerneas,active
ultra-sun-ultra-moon,female,716,xerneas,neutral
ultra-sun-ultra-moon,female,717,yveltal,NULL
ultra-sun-ultra-moon,female,718,zygarde,NULL
ultra-sun-ultra-moon,female,718,zygarde,10
ultra-sun-ultra-moon,female,718,zygarde,50
ultra-sun-ultra-moon,female,718,zygarde,complete
ultra-sun-ultra-moon,female,719,diancie,NULL
ultra-sun-ultra-moon,female,719,diancie,mega
ultra-sun-ultra-moon,female,720,hoopa,confined
ultra-sun-ultra-moon,female,720,hoopa,unbound
ultra-sun-ultra-moon,female,721,volcanion,NULL
ultra-sun-ultra-moon,female,722,rowlet,NULL
ultra-sun-ultra-moon,female,723,dartrix,NULL
ultra-sun-ultra-moon,female,724,decidueye,NULL
ultra-sun-ultra-moon,female,725,litten,NULL
ultra-sun-ultra-moon,female,726,torracat,NULL
ultra-sun-ultra-moon,female,727,incineroar,NULL
ultra-sun-ultra-moon,female,728,popplio,NULL
ultra-sun-ultra-moon,female,729,brionne,NULL
ultra-sun-ultra-moon,female,730,primarina,NULL
ultra-sun-ultra-moon,female,731,pikipek,NULL
ultra-sun-ultra-moon,female,732,trumbeak,NULL
ultra-sun-ultra-moon,female,733,toucannon,NULL
ultra-sun-ultra-moon,female,734,yungoos,NULL
ultra-sun-ultra-moon,female,735,gumshoos,NULL
ultra-sun-ultra-moon,female,735,gumshoos,totem
ultra-sun-ultra-moon,female,736,grubbin,NULL
ultra-sun-ultra-moon,female,737,charjabug,NULL
ultra-sun-ultra-moon,female,738,vikavolt,NULL
ultra-sun-ultra-moon,female,738,vikavolt,totem
ultra-sun-ultra-moon,female,739,crabrawler,NULL
ultra-sun-ultra-moon,female,740,crabominable,NULL
ultra-sun-ultra-moon,female,741,oricorio,baile
ultra-sun-ultra-moon,female,741,oricorio,pom-pom
ultra-sun-ultra-moon,female,741,oricorio,pau
ultra-sun-ultra-moon,female,741,oricorio,sensu
ultra-sun-ultra-moon,female,742,cutiefly,NULL
ultra-sun-ultra-moon,female,743,ribombee,NULL
ultra-sun-ultra-moon,female,743,ribombee,totem
ultra-sun-ultra-moon,female,744,rockruff,NULL
ultra-sun-ultra-moon,female,744,rockruff,own-tempo
ultra-sun-ultra-moon,female,745,lycanroc,midday
ultra-sun-ultra-moon,female,745,lycanroc,midnight
ultra-sun-ultra-moon,female,745,lycanroc,dusk
ultra-sun-ultra-moon,female,746,wishiwashi,solo
ultra-sun-ultra-moon,female,746,wishiwashi,school
ultra-sun-ultra-moon,female,747,mareanie,NULL
ultra-sun-ultra-moon,female,748,toxapex,NULL
ultra-sun-ultra-moon,female,749,mudbray,NULL
ultra-sun-ultra-moon,female,750,mudsdale,NULL
ultra-sun-ultra-moon,female,751,dewpider,NULL
ultra-sun-ultra-moon,female,752,araquanid,NULL
ultra-sun-ultra-moon,female,752,araquanid,totem
ultra-sun-ultra-moon,female,753,fomantis,NULL
ultra-sun-ultra-moon,female,754,lurantis,NULL
ultra-sun-ultra-moon,female,754,lurantis,totem
ultra-sun-ultra-moon,female,755,morelull,NULL
ultra-sun-ultra-moon,female,756,shiinotic,NULL
ultra-sun-ultra-moon,female,757,salandit,NULL
ultra-sun-ultra-moon,female,758,salazzle,NULL
ultra-sun-ultra-moon,female,758,salazzle,totem
ultra-sun-ultra-moon,female,759,stufful,NULL
ultra-sun-ultra-moon,female,760,bewear,NULL
ultra-sun-ultra-moon,female,761,bounsweet,NULL
ultra-sun-ultra-moon,female,762,steenee,NULL
ultra-sun-ultra-moon,female,763,tsareena,NULL
ultra-sun-ultra-moon,female,764,comfey,NULL
ultra-sun-ultra-moon,female,765,oranguru,NULL
ultra-sun-ultra-moon,female,766,passimian,NULL
ultra-sun-ultra-moon,female,767,wimpod,NULL
ultra-sun-ultra-moon,female,768,golisopod,NULL
ultra-sun-ultra-moon,female,769,sandygast,NULL
ultra-sun-ultra-moon,female,770,palossand,NULL
ultra-sun-ultra-moon,female,771,pyukumuku,NULL
ultra-sun-ultra-moon,female,772,type-null,NULL
ultra-sun-ultra-moon,female,773,silvally,normal
ultra-sun-ultra-moon,female,773,silvally,fighting
ultra-sun-ultra-moon,female,773,silvally,flying
ultra-sun-ultra-moon,female,773,silvally,poison
ultra-sun-ultra-moon,female,773,silvally,ground
ultra-sun-ultra-moon,female,773,silvally,rock
ultra-sun-ultra-moon,female,773,silvally,bug
ultra-sun-ultra-moon,female,773,silvally,ghost
ultra-sun-ultra-moon,female,773,silvally,steel
ultra-sun-ultra-moon,female,773,silvally,fire
ultra-sun-ultra-moon,female,773,silvally,water
ultra-sun-ultra-moon,female,773,silvally,grass
ultra-sun-ultra-moon,female,773,silvally,electric
ultra-sun-ultra-moon,female,773,silvally,psychic
ultra-sun-ultra-moon,female,773,silvally,ice
ultra-sun-ultra-moon,female,773,silvally,dragon
ultra-sun-ultra-moon,female,773,silvally,dark
ultra-sun-ultra-moon,female,773,silvally,fairy
ultra-sun-ultra-moon,female,774,minior,red-meteor
