id,version,location,area,method,species,pokemon,level,chance,conditions,note
172286,sun,melemele-sea,east,surf,finneon,finneon,15-18,40,time/time-morning,
172291,sun,melemele-sea,east,surf,finneon,finneon,15-18,40,time/time-day,
172296,sun,melemele-sea,east,surf,finneon,finneon,15-18,40,time/time-night,
172301,sun,melemele-sea,east,surf,wingull,wingull,15-18,20,time/time-morning,
172306,sun,melemele-sea,east,surf,wingull,wingull,15-18,20,time/time-day,
172311,sun,melemele-sea,east,surf,wingull,wingull,15-18,20,time/time-night,
172316,sun,melemele-sea,east,sos,gyarados,gyarados,10-18,30,time/time-morning,
172321,sun,melemele-sea,east,sos,gyarados,gyarados,10-18,30,time/time-day,
172326,sun,melemele-sea,east,sos,gyarados,gyarados,10-18,30,time/time-night,
172331,sun,melemele-sea,east,sos,magikarp,magikarp,10-18,25,time/time-morning,
172336,sun,melemele-sea,east,sos,magikarp,magikarp,10-18,25,time/time-day,
172341,sun,melemele-sea,east,sos,magikarp,magikarp,10-18,25,time/time-night,
172346,sun,melemele-sea,east,sos,wishiwashi,wishiwashi-solo,10-18,17,time/time-morning,
172351,sun,melemele-sea,east,sos,wishiwashi,wishiwashi-solo,10-18,17,time/time-day,
172356,sun,melemele-sea,east,sos,wishiwashi,wishiwashi-solo,10-18,17,time/time-night,
172361,sun,melemele-sea,east,sos,tentacool,tentacool,15-18,7,time/time-morning,
172366,sun,melemele-sea,east,sos,tentacool,tentacool,15-18,7,time/time-day,
172371,sun,melemele-sea,east,sos,tentacool,tentacool,15-18,7,time/time-night,
172376,sun,melemele-sea,east,sos,luvdisc,luvdisc,10-18,7,time/time-morning,
172381,sun,melemele-sea,east,sos,luvdisc,luvdisc,10-18,7,time/time-day,
172386,sun,melemele-sea,east,sos,luvdisc,luvdisc,10-18,7,time/time-night,
172391,sun,melemele-sea,east,sos,finneon,finneon,15-18,7,time/time-morning,
172396,sun,melemele-sea,east,sos,finneon,finneon,15-18,7,time/time-day,
172401,sun,melemele-sea,east,sos,finneon,finneon,15-18,7,time/time-night,
172406,sun,melemele-sea,east,sos,wingull,wingull,15-18,3,time/time-morning,
172411,sun,melemele-sea,east,sos,wingull,wingull,15-18,3,time/time-day,
172416,sun,melemele-sea,east,sos,wingull,wingull,15-18,3,time/time-night,
172421,sun,melemele-sea,east,sos,mareanie,mareanie,10-18,3,time/time-morning,
172426,sun,melemele-sea,east,sos,mareanie,mareanie,10-18,3,time/time-day,
172431,sun,melemele-sea,east,sos,mareanie,mareanie,10-18,3,time/time-night,
172436,sun,melemele-sea,east,sos,corsola,corsola,10-18,1,time/time-morning,
172441,sun,melemele-sea,east,sos,corsola,corsola,10-18,1,time/time-day,
172446,sun,melemele-sea,east,sos,corsola,corsola,10-18,1,time/time-night,
172451,sun,melemele-sea,west,fish,magikarp,magikarp,10-18,78,time/time-morning,
172456,sun,melemele-sea,west,fish,magikarp,magikarp,10-18,78,time/time-day,
172461,sun,melemele-sea,west,fish,magikarp,magikarp,10-18,78,time/time-night,
172466,sun,melemele-sea,west,fish,wishiwashi,wishiwashi-solo,10-18,20,time/time-morning,
172471,sun,melemele-sea,west,fish,wishiwashi,wishiwashi-solo,10-18,20,time/time-day,
172476,sun,melemele-sea,west,fish,wishiwashi,wishiwashi-solo,10-18,20,time/time-night,
172481,sun,melemele-sea,west,fish,corsola,corsola,10-18,1,time/time-morning,
172486,sun,melemele-sea,west,fish,corsola,corsola,10-18,1,time/time-day,
172491,sun,melemele-sea,west,fish,corsola,corsola,10-18,1,time/time-night,
172496,sun,melemele-sea,west,fish,luvdisc,luvdisc,10-18,1,time/time-morning,
172501,sun,melemele-sea,west,fish,luvdisc,luvdisc,10-18,1,time/time-day,
172506,sun,melemele-sea,west,fish,luvdisc,luvdisc,10-18,1,time/time-night,
172511,sun,melemele-sea,west,fish-special,luvdisc,luvdisc,10-18,40,time/time-morning,
172516,sun,melemele-sea,west,fish-special,luvdisc,luvdisc,10-18,40,time/time-day,
172521,sun,melemele-sea,west,fish-special,luvdisc,luvdisc,10-18,40,time/time-night,
172526,sun,melemele-sea,west,fish-special,magikarp,magikarp,10-18,20,time/time-morning,
172531,sun,melemele-sea,west,fish-special,magikarp,magikarp,10-18,20,time/time-day,
172536,sun,melemele-sea,west,fish-special,magikarp,magikarp,10-18,20,time/time-night,
172541,sun,melemele-sea,west,fish-special,corsola,corsola,10-18,20,time/time-morning,
172546,sun,melemele-sea,west,fish-special,corsola,corsola,10-18,20,time/time-day,
172551,sun,melemele-sea,west,fish-special,corsola,corsola,10-18,20,time/time-night,
172556,sun,melemele-sea,west,fish-special,wishiwashi,wishiwashi-solo,10-18,20,time/time-morning,
172561,sun,melemele-sea,west,fish-special,wishiwashi,wishiwashi-solo,10-18,20,time/time-day,
172566,sun,melemele-sea,west,fish-special,wishiwashi,wishiwashi-solo,10-18,20,time/time-night,
172571,sun,melemele-sea,west,surf,tentacool,tentacool,15-18,40,time/time-morning,
172576,sun,melemele-sea,west,surf,tentacool,tentacool,15-18,40,time/time-day,
172581,sun,melemele-sea,west,surf,tentacool,tentacool,15-18,40,time/time-night,
172586,sun,melemele-sea,west,surf,finneon,finneon,15-18,40,time/time-morning,
172591,sun,melemele-sea,west,surf,finneon,finneon,15-18,40,time/time-day,
172596,sun,melemele-sea,west,surf,finneon,finneon,15-18,40,time/time-night,
172601,sun,melemele-sea,west,surf,wingull,wingull,15-18,20,time/time-morning,
172606,sun,melemele-sea,west,surf,wingull,wingull,15-18,20,time/time-day,
172611,sun,melemele-sea,west,surf,wingull,wingull,15-18,20,time/time-night,
172616,sun,melemele-sea,west,sos,gyarados,gyarados,10-18,26,time/time-morning,
172621,sun,melemele-sea,west,sos,gyarados,gyarados,10-18,26,time/time-day,
172626,sun,melemele-sea,west,sos,gyarados,gyarados,10-18,26,time/time-night,
172631,sun,melemele-sea,west,sos,magikarp,magikarp,10-18,22,time/time-morning,
172636,sun,melemele-sea,west,sos,magikarp,magikarp,10-18,22,time/time-day,
172641,sun,melemele-sea,west,sos,magikarp,magikarp,10-18,22,time/time-night,
172646,sun,melemele-sea,west,sos,wishiwashi,wishiwashi-solo,10-18,14,time/time-morning,
172651,sun,melemele-sea,west,sos,wishiwashi,wishiwashi-solo,10-18,14,time/time-day,
172656,sun,melemele-sea,west,sos,wishiwashi,wishiwashi-solo,10-18,14,time/time-night,
172661,sun,melemele-sea,west,sos,tentacool,tentacool,15-18,11,time/time-morning,
172666,sun,melemele-sea,west,sos,tentacool,tentacool,15-18,11,time/time-day,
172671,sun,melemele-sea,west,sos,tentacool,tentacool,15-18,11,time/time-night,
172676,sun,melemele-sea,west,sos,finneon,finneon,15-18,11,time/time-morning,
172681,sun,melemele-sea,west,sos,finneon,finneon,15-18,11,time/time-day,
172686,sun,melemele-sea,west,sos,finneon,finneon,15-18,11,time/time-night,
172691,sun,melemele-sea,west,sos,wingull,wingull,15-18,6,time/time-morning,
172696,sun,melemele-sea,west,sos,wingull,wingull,15-18,6,time/time-day,
172701,sun,melemele-sea,west,sos,wingull,wingull,15-18,6,time/time-night,
172706,sun,melemele-sea,west,sos,luvdisc,luvdisc,10-18,6,time/time-morning,
172711,sun,melemele-sea,west,sos,luvdisc,luvdisc,10-18,6,time/time-day,
172716,sun,melemele-sea,west,sos,luvdisc,luvdisc,10-18,6,time/time-night,
172721,sun,melemele-sea,west,sos,mareanie,mareanie,10-18,3,time/time-morning,
172726,sun,melemele-sea,west,sos,mareanie,mareanie,10-18,3,time/time-day,
172731,sun,melemele-sea,west,sos,mareanie,mareanie,10-18,3,time/time-night,
172736,sun,melemele-sea,west,sos,corsola,corsola,10-18,1,time/time-morning,
172741,sun,melemele-sea,west,sos,corsola,corsola,10-18,1,time/time-day,
172746,sun,melemele-sea,west,sos,corsola,corsola,10-18,1,time/time-night,
172751,sun,memorial-hill,whole-area,walk,gastly,gastly,20-23,50,time/time-morning,
172756,sun,memorial-hill,whole-area,walk,gastly,gastly,20-23,50,time/time-day,
172761,sun,memorial-hill,whole-area,walk,gastly,gastly,20-23,50,time/time-night,
172766,sun,memorial-hill,whole-area,walk,phantump,phantump,20-23,30,time/time-morning,
172771,sun,memorial-hill,whole-area,walk,phantump,phantump,20-23,30,time/time-day,
172776,sun,memorial-hill,whole-area,walk,phantump,phantump,20-23,30,time/time-night,
172781,sun,memorial-hill,whole-area,walk,zubat,zubat,20-23,20,time/time-morning,
172786,sun,memorial-hill,whole-area,walk,zubat,zubat,20-23,20,time/time-day,
172791,sun,memorial-hill,whole-area,walk,zubat,zubat,20-23,20,time/time-night,
172796,sun,memorial-hill,whole-area,sos,gastly,gastly,20-23,50,time/time-morning,
172801,sun,memorial-hill,whole-area,sos,gastly,gastly,20-23,50,time/time-day,
172806,sun,memorial-hill,whole-area,sos,gastly,gastly,20-23,50,time/time-night,
172811,sun,memorial-hill,whole-area,sos,phantump,phantump,20-23,30,time/time-morning,
172816,sun,memorial-hill,whole-area,sos,phantump,phantump,20-23,30,time/time-day,
172821,sun,memorial-hill,whole-area,sos,phantump,phantump,20-23,30,time/time-night,
172826,sun,memorial-hill,whole-area,sos,zubat,zubat,20-23,20,time/time-morning,
172831,sun,memorial-hill,whole-area,sos,zubat,zubat,20-23,20,time/time-day,
172836,sun,memorial-hill,whole-area,sos,zubat,zubat,20-23,20,time/time-night,
172841,sun,mount-hokulani,whole-area,walk,fearow,fearow,25-28,40,time/time-morning,
172846,sun,mount-hokulani,whole-area,walk,fearow,fearow,25-28,40,time/time-day,
172851,sun,mount-hokulani,whole-area,walk,fearow,fearow,25-28,30,time/time-night,
172856,sun,mount-hokulani,whole-area,walk,minior,minior-red-meteor,25-28,30,time/time-morning,
172861,sun,mount-hokulani,whole-area,walk,minior,minior-red-meteor,25-28,30,time/time-day,
172866,sun,mount-hokulani,whole-area,walk,minior,minior-red-meteor,25-28,30,time/time-night,
172871,sun,mount-hokulani,whole-area,walk,cleffa,cleffa,25-28,10,time/time-night,
172876,sun,mount-hokulani,whole-area,walk,ditto,ditto,25-28,10,time/time-morning,
172881,sun,mount-hokulani,whole-area,walk,ditto,ditto,25-28,10,time/time-day,
172886,sun,mount-hokulani,whole-area,walk,ditto,ditto,25-28,10,time/time-night,
172891,sun,mount-hokulani,whole-area,walk,skarmory,skarmory,25-28,10,time/time-morning,
172896,sun,mount-hokulani,whole-area,walk,skarmory,skarmory,25-28,10,time/time-day,
172901,sun,mount-hokulani,whole-area,walk,skarmory,skarmory,25-28,10,time/time-night,
172906,sun,mount-hokulani,whole-area,walk,beldum,beldum,25-28,10,time/time-morning,
172911,sun,mount-hokulani,whole-area,walk,beldum,beldum,25-28,10,time/time-day,
172916,sun,mount-hokulani,whole-area,walk,beldum,beldum,25-28,10,time/time-night,
172921,sun,mount-hokulani,whole-area,sos,fearow,fearow,25-28,40,time/time-morning,
172926,sun,mount-hokulani,whole-area,sos,fearow,fearow,25-28,40,time/time-day,
172931,sun,mount-hokulani,whole-area,sos,fearow,fearow,25-28,30,time/time-night,
172936,sun,mount-hokulani,whole-area,sos,minior,minior-red-meteor,25-28,30,time/time-morning,
172941,sun,mount-hokulani,whole-area,sos,minior,minior-red-meteor,25-28,30,time/time-day,
172946,sun,mount-hokulani,whole-area,sos,minior,minior-red-meteor,25-28,30,time/time-night,
172951,sun,mount-hokulani,whole-area,sos,ditto,ditto,25-28,10,time/time-morning,
172956,sun,mount-hokulani,whole-area,sos,ditto,ditto,25-28,10,time/time-day,
172961,sun,mount-hokulani,whole-area,sos,ditto,ditto,25-28,10,time/time-night,
172966,sun,mount-hokulani,whole-area,sos,skarmory,skarmory,25-28,10,time/time-morning,
172971,sun,mount-hokulani,whole-area,sos,skarmory,skarmory,25-28,10,time/time-day,
172976,sun,mount-hokulani,whole-area,sos,skarmory,skarmory,25-28,10,time/time-night,
172981,sun,mount-hokulani,whole-area,sos,beldum,beldum,25-28,10,time/time-morning,
172986,sun,mount-hokulani,whole-area,sos,beldum,beldum,25-28,10,time/time-day,
172991,sun,mount-hokulani,whole-area,sos,beldum,beldum,25-28,10,time/time-night,
172996,sun,mount-hokulani,whole-area,sos,clefairy,clefairy,25-28,6,time/time-night,
173001,sun,mount-hokulani,whole-area,sos,cleffa,cleffa,25-28,3,time/time-night,
173006,sun,mount-hokulani,whole-area,sos,chansey,chansey,25-28,1,time/time-night,
173011,sun,mount-lanakila,cave,walk,golbat,golbat,45-48,30,time/time-morning,
173016,sun,mount-lanakila,cave,walk,golbat,golbat,45-48,30,time/time-day,
173021,sun,mount-lanakila,cave,walk,golbat,golbat,45-48,30,time/time-night,
173026,sun,mount-lanakila,cave,walk,snorunt,snorunt,45-48,30,time/time-morning,
173031,sun,mount-lanakila,cave,walk,snorunt,snorunt,45-48,30,time/time-day,
173036,sun,mount-lanakila,cave,walk,snorunt,snorunt,45-48,30,time/time-night,
173041,sun,mount-lanakila,cave,walk,sneasel,sneasel,45-48,20,time/time-morning,
173046,sun,mount-lanakila,cave,walk,sneasel,sneasel,45-48,20,time/time-day,
173051,sun,mount-lanakila,cave,walk,sneasel,sneasel,45-48,20,time/time-night,
173056,sun,mount-lanakila,cave,walk,absol,absol,45-48,20,time/time-morning,
173061,sun,mount-lanakila,cave,walk,absol,absol,45-48,20,time/time-day,
173066,sun,mount-lanakila,cave,walk,absol,absol,45-48,20,time/time-night,
173071,sun,mount-lanakila,cave,sos,golbat,golbat,45-48,30,time/time-morning,
173076,sun,mount-lanakila,cave,sos,golbat,golbat,45-48,30,time/time-day,
173081,sun,mount-lanakila,cave,sos,golbat,golbat,45-48,30,time/time-night,
173086,sun,mount-lanakila,cave,sos,snorunt,snorunt,45-48,26,time/time-morning,
173091,sun,mount-lanakila,cave,sos,snorunt,snorunt,45-48,26,time/time-day,
173096,sun,mount-lanakila,cave,sos,snorunt,snorunt,45-48,26,time/time-night,
173101,sun,mount-lanakila,cave,sos,sneasel,sneasel,45-48,20,time/time-morning,
173106,sun,mount-lanakila,cave,sos,sneasel,sneasel,45-48,20,time/time-day,
173111,sun,mount-lanakila,cave,sos,sneasel,sneasel,45-48,20,time/time-night,
173116,sun,mount-lanakila,cave,sos,absol,absol,45-48,20,time/time-morning,
173121,sun,mount-lanakila,cave,sos,absol,absol,45-48,20,time/time-day,
173126,sun,mount-lanakila,cave,sos,absol,absol,45-48,20,time/time-night,
173131,sun,mount-lanakila,cave,sos,glalie,glalie,45-48,4,time/time-morning,
173136,sun,mount-lanakila,cave,sos,glalie,glalie,45-48,4,time/time-day,
173141,sun,mount-lanakila,cave,sos,glalie,glalie,45-48,4,time/time-night,
173146,sun,mount-lanakila,mid-point,walk,vulpix,vulpix-alola,45-48,30,time/time-morning,
173151,sun,mount-lanakila,mid-point,walk,vulpix,vulpix-alola,45-48,30,time/time-day,
173156,sun,mount-lanakila,mid-point,walk,vulpix,vulpix-alola,45-48,30,time/time-night,
173161,sun,mount-lanakila,mid-point,walk,snorunt,snorunt,45-48,30,time/time-morning,
173166,sun,mount-lanakila,mid-point,walk,snorunt,snorunt,45-48,30,time/time-day,
173171,sun,mount-lanakila,mid-point,walk,snorunt,snorunt,45-48,30,time/time-night,
173176,sun,mount-lanakila,mid-point,walk,sneasel,sneasel,45-48,20,time/time-morning,
173181,sun,mount-lanakila,mid-point,walk,sneasel,sneasel,45-48,20,time/time-day,
173186,sun,mount-lanakila,mid-point,walk,sneasel,sneasel,45-48,20,time/time-night,
173191,sun,mount-lanakila,mid-point,walk,absol,absol,45-48,20,time/time-morning,
173196,sun,mount-lanakila,mid-point,walk,absol,absol,45-48,20,time/time-day,
173201,sun,mount-lanakila,mid-point,walk,absol,absol,45-48,20,time/time-night,
173206,sun,mount-lanakila,mid-point,sos,vulpix,vulpix-alola,45-48,30,time/time-morning,
173211,sun,mount-lanakila,mid-point,sos,vulpix,vulpix-alola,45-48,30,time/time-day,
173216,sun,mount-lanakila,mid-point,sos,vulpix,vulpix-alola,45-48,30,time/time-night,
173221,sun,mount-lanakila,mid-point,sos,snorunt,snorunt,45-48,26,time/time-morning,
173226,sun,mount-lanakila,mid-point,sos,snorunt,snorunt,45-48,26,time/time-day,
173231,sun,mount-lanakila,mid-point,sos,snorunt,snorunt,45-48,26,time/time-night,
173236,sun,mount-lanakila,mid-point,sos,sneasel,sneasel,45-48,20,time/time-morning,
173241,sun,mount-lanakila,mid-point,sos,sneasel,sneasel,45-48,20,time/time-day,
173246,sun,mount-lanakila,mid-point,sos,sneasel,sneasel,45-48,20,time/time-night,
173251,sun,mount-lanakila,mid-point,sos,absol,absol,45-48,20,time/time-morning,
173256,sun,mount-lanakila,mid-point,sos,absol,absol,45-48,20,time/time-day,
173261,sun,mount-lanakila,mid-point,sos,absol,absol,45-48,20,time/time-night,
173266,sun,mount-lanakila,mid-point,sos,glalie,glalie,45-48,4,time/time-morning,
173271,sun,mount-lanakila,mid-point,sos,glalie,glalie,45-48,4,time/time-day,
173276,sun,mount-lanakila,mid-point,sos,glalie,glalie,45-48,4,time/time-night,
173281,sun,mount-lanakila,mid-point,sos-special,castform,castform,,,time/time-morning,
173286,sun,mount-lanakila,mid-point,sos-special,castform,castform,,,time/time-day,
173291,sun,mount-lanakila,mid-point,sos-special,castform,castform,,,time/time-night,
173296,sun,mount-lanakila,mid-point,sos-special,vanillish,vanillish,,,time/time-morning,
173301,sun,mount-lanakila,mid-point,sos-special,vanillish,vanillish,,,time/time-day,
173306,sun,mount-lanakila,mid-point,sos-special,vanillish,vanillish,,,time/time-night,
173311,sun,mount-lanakila,mountainside,walk,vulpix,vulpix-alola,42-48,30,time/time-morning,
173316,sun,mount-lanakila,mountainside,walk,vulpix,vulpix-alola,42-48,30,time/time-day,
173321,sun,mount-lanakila,mountainside,walk,vulpix,vulpix-alola,42-48,30,time/time-night,
173326,sun,mount-lanakila,mountainside,walk,snorunt,snorunt,42-48,30,time/time-morning,
173331,sun,mount-lanakila,mountainside,walk,snorunt,snorunt,42-48,30,time/time-day,
173336,sun,mount-lanakila,mountainside,walk,snorunt,snorunt,42-48,30,time/time-night,
173341,sun,mount-lanakila,mountainside,walk,sneasel,sneasel,42-48,20,time/time-morning,
173346,sun,mount-lanakila,mountainside,walk,sneasel,sneasel,42-48,20,time/time-day,
173351,sun,mount-lanakila,mountainside,walk,sneasel,sneasel,42-48,20,time/time-night,
173356,sun,mount-lanakila,mountainside,walk,absol,absol,42-48,20,time/time-morning,
173361,sun,mount-lanakila,mountainside,walk,absol,absol,42-48,20,time/time-day,
173366,sun,mount-lanakila,mountainside,walk,absol,absol,42-48,20,time/time-night,
173371,sun,mount-lanakila,mountainside,sos,vulpix,vulpix-alola,42-48,30,time/time-morning,
173376,sun,mount-lanakila,mountainside,sos,vulpix,vulpix-alola,42-48,30,time/time-day,
173381,sun,mount-lanakila,mountainside,sos,vulpix,vulpix-alola,42-48,30,time/time-night,
173386,sun,mount-lanakila,mountainside,sos,snorunt,snorunt,42-48,26,time/time-morning,
173391,sun,mount-lanakila,mountainside,sos,snorunt,snorunt,42-48,26,time/time-day,
173396,sun,mount-lanakila,mountainside,sos,snorunt,snorunt,42-48,26,time/time-night,
173401,sun,mount-lanakila,mountainside,sos,sneasel,sneasel,42-48,20,time/time-morning,
173406,sun,mount-lanakila,mountainside,sos,sneasel,sneasel,42-48,20,time/time-day,
173411,sun,mount-lanakila,mountainside,sos,sneasel,sneasel,42-48,20,time/time-night,
173416,sun,mount-lanakila,mountainside,sos,absol,absol,42-48,20,time/time-morning,
173421,sun,mount-lanakila,mountainside,sos,absol,absol,42-48,20,time/time-day,
173426,sun,mount-lanakila,mountainside,sos,absol,absol,42-48,20,time/time-night,
173431,sun,mount-lanakila,mountainside,sos,glalie,glalie,42-48,4,time/time-morning,
173436,sun,mount-lanakila,mountainside,sos,glalie,glalie,42-48,4,time/time-day,
173441,sun,mount-lanakila,mountainside,sos,glalie,glalie,42-48,4,time/time-night,
173446,sun,mount-lanakila,mountainside,sos-special,castform,castform,,,time/time-morning,
173451,sun,mount-lanakila,mountainside,sos-special,castform,castform,,,time/time-day,
173456,sun,mount-lanakila,mountainside,sos-special,castform,castform,,,time/time-night,
173461,sun,mount-lanakila,mountainside,sos-special,vanillish,vanillish,,,time/time-morning,
173466,sun,mount-lanakila,mountainside,sos-special,vanillish,vanillish,,,time/time-day,
173471,sun,mount-lanakila,mountainside,sos-special,vanillish,vanillish,,,time/time-night,
173476,sun,paniola-ranch,whole-area,walk,mudbray,mudbray,12-15,50,time/time-morning,
173481,sun,paniola-ranch,whole-area,walk,mudbray,mudbray,12-15,50,time/time-day,
173486,sun,paniola-ranch,whole-area,walk,mudbray,mudbray,12-15,50,time/time-night,
173491,sun,paniola-ranch,whole-area,walk,lillipup,lillipup,12-15,40,time/time-morning,
173496,sun,paniola-ranch,whole-area,walk,lillipup,lillipup,12-15,40,time/time-day,
173501,sun,paniola-ranch,whole-area,walk,lillipup,lillipup,12-15,40,time/time-night,
173506,sun,paniola-ranch,whole-area,walk,tauros,tauros,12-15,5,time/time-morning,
173511,sun,paniola-ranch,whole-area,walk,tauros,tauros,12-15,5,time/time-day,
173516,sun,paniola-ranch,whole-area,walk,tauros,tauros,12-15,5,time/time-night,
173521,sun,paniola-ranch,whole-area,walk,miltank,miltank,12-15,5,time/time-morning,
173526,sun,paniola-ranch,whole-area,walk,miltank,miltank,12-15,5,time/time-day,
173531,sun,paniola-ranch,whole-area,walk,miltank,miltank,12-15,5,time/time-night,
173536,sun,paniola-ranch,whole-area,sos,mudbray,mudbray,12-15,50,time/time-morning,
173541,sun,paniola-ranch,whole-area,sos,mudbray,mudbray,12-15,50,time/time-day,
173546,sun,paniola-ranch,whole-area,sos,mudbray,mudbray,12-15,50,time/time-night,
173551,sun,paniola-ranch,whole-area,sos,lillipup,lillipup,12-15,40,time/time-morning,
173556,sun,paniola-ranch,whole-area,sos,lillipup,lillipup,12-15,40,time/time-day,
173561,sun,paniola-ranch,whole-area,sos,lillipup,lillipup,12-15,40,time/time-night,
173566,sun,paniola-ranch,whole-area,sos,tauros,tauros,12-15,5,time/time-morning,
173571,sun,paniola-ranch,whole-area,sos,tauros,tauros,12-15,5,time/time-day,
173576,sun,paniola-ranch,whole-area,sos,tauros,tauros,12-15,5,time/time-night,
173581,sun,paniola-ranch,whole-area,sos,miltank,miltank,12-15,5,time/time-morning,
173586,sun,paniola-ranch,whole-area,sos,miltank,miltank,12-15,5,time/time-day,
173591,sun,paniola-ranch,whole-area,sos,miltank,miltank,12-15,5,time/time-night,
173596,sun,paniola-town,whole-area,fish,magikarp,magikarp,10-18,99,time/time-morning,
173601,sun,paniola-town,whole-area,fish,magikarp,magikarp,10-18,99,time/time-day,
173606,sun,paniola-town,whole-area,fish,magikarp,magikarp,10-18,99,time/time-night,
173611,sun,paniola-town,whole-area,fish,barboach,barboach,10-18,1,time/time-morning,
173616,sun,paniola-town,whole-area,fish,barboach,barboach,10-18,1,time/time-day,
173621,sun,paniola-town,whole-area,fish,barboach,barboach,10-18,1,time/time-night,
173626,sun,paniola-town,whole-area,fish-special,magikarp,magikarp,10-18,50,time/time-morning,
173631,sun,paniola-town,whole-area,fish-special,magikarp,magikarp,10-18,50,time/time-day,
173636,sun,paniola-town,whole-area,fish-special,magikarp,magikarp,10-18,50,time/time-night,
173641,sun,paniola-town,whole-area,fish-special,barboach,barboach,10-18,50,time/time-morning,
173646,sun,paniola-town,whole-area,fish-special,barboach,barboach,10-18,50,time/time-day,
173651,sun,paniola-town,whole-area,fish-special,barboach,barboach,10-18,50,time/time-night,
173656,sun,paniola-town,whole-area,sos,magikarp,magikarp,10-18,43,time/time-morning,
173661,sun,paniola-town,whole-area,sos,magikarp,magikarp,10-18,43,time/time-day,
173666,sun,paniola-town,whole-area,sos,magikarp,magikarp,10-18,43,time/time-night,
173671,sun,paniola-town,whole-area,sos,gyarados,gyarados,10-18,32,time/time-morning,
173676,sun,paniola-town,whole-area,sos,gyarados,gyarados,10-18,32,time/time-day,
173681,sun,paniola-town,whole-area,sos,gyarados,gyarados,10-18,32,time/time-night,
173686,sun,paniola-town,whole-area,sos,barboach,barboach,10-18,22,time/time-morning,
173691,sun,paniola-town,whole-area,sos,barboach,barboach,10-18,22,time/time-day,
173696,sun,paniola-town,whole-area,sos,barboach,barboach,10-18,22,time/time-night,
173701,sun,paniola-town,whole-area,sos,whiscash,whiscash,10-18,4,time/time-morning,
173706,sun,paniola-town,whole-area,sos,whiscash,whiscash,10-18,4,time/time-day,
173711,sun,paniola-town,whole-area,sos,whiscash,whiscash,10-18,4,time/time-night,
173716,sun,poni-breaker-coast,whole-area,ambush,wimpod,wimpod,40-43,100,time/time-morning,
173721,sun,poni-breaker-coast,whole-area,ambush,wimpod,wimpod,40-43,100,time/time-day,
173726,sun,poni-breaker-coast,whole-area,ambush,wimpod,wimpod,40-43,100,time/time-night,
173731,sun,poni-breaker-coast,whole-area,fish,magikarp,magikarp,10-43,79,time/time-morning,
173736,sun,poni-breaker-coast,whole-area,fish,magikarp,magikarp,10-43,79,time/time-day,
173741,sun,poni-breaker-coast,whole-area,fish,magikarp,magikarp,10-43,79,time/time-night,
173746,sun,poni-breaker-coast,whole-area,fish,wailmer,wailmer,10-43,20,time/time-morning,
173751,sun,poni-breaker-coast,whole-area,fish,wailmer,wailmer,10-43,20,time/time-day,
173756,sun,poni-breaker-coast,whole-area,fish,wailmer,wailmer,10-43,20,time/time-night,
173761,sun,poni-breaker-coast,whole-area,fish,sharpedo,sharpedo,10-43,1,time/time-morning,
173766,sun,poni-breaker-coast,whole-area,fish,sharpedo,sharpedo,10-43,1,time/time-day,
173771,sun,poni-breaker-coast,whole-area,fish,sharpedo,sharpedo,10-43,1,time/time-night,
173776,sun,poni-breaker-coast,whole-area,fish-special,magikarp,magikarp,10-43,50,time/time-morning,
173781,sun,poni-breaker-coast,whole-area,fish-special,magikarp,magikarp,10-43,50,time/time-day,
173786,sun,poni-breaker-coast,whole-area,fish-special,magikarp,magikarp,10-43,50,time/time-night,
173791,sun,poni-breaker-coast,whole-area,fish-special,wailmer,wailmer,10-43,40,time/time-morning,
173796,sun,poni-breaker-coast,whole-area,fish-special,wailmer,wailmer,10-43,40,time/time-day,
173801,sun,poni-breaker-coast,whole-area,fish-special,wailmer,wailmer,10-43,40,time/time-night,
173806,sun,poni-breaker-coast,whole-area,fish-special,sharpedo,sharpedo,10-43,10,time/time-morning,
173811,sun,poni-breaker-coast,whole-area,fish-special,sharpedo,sharpedo,10-43,10,time/time-day,
173816,sun,poni-breaker-coast,whole-area,fish-special,sharpedo,sharpedo,10-43,10,time/time-night,
173821,sun,poni-breaker-coast,whole-area,sos,magikarp,magikarp,10-43,29,time/time-morning,
173826,sun,poni-breaker-coast,whole-area,sos,magikarp,magikarp,10-43,29,time/time-day,
173831,sun,poni-breaker-coast,whole-area,sos,magikarp,magikarp,10-43,29,time/time-night,
173836,sun,poni-breaker-coast,whole-area,sos,gyarados,gyarados,10-43,29,time/time-morning,
173841,sun,poni-breaker-coast,whole-area,sos,gyarados,gyarados,10-43,29,time/time-day,
173846,sun,poni-breaker-coast,whole-area,sos,gyarados,gyarados,10-43,29,time/time-night,
173851,sun,poni-breaker-coast,whole-area,sos,wimpod,wimpod,40-43,20,time/time-morning,
173856,sun,poni-breaker-coast,whole-area,sos,wimpod,wimpod,40-43,20,time/time-day,
173861,sun,poni-breaker-coast,whole-area,sos,wimpod,wimpod,40-43,20,time/time-night,
173866,sun,poni-breaker-coast,whole-area,sos,wailmer,wailmer,10-43,12,time/time-morning,
173871,sun,poni-breaker-coast,whole-area,sos,wailmer,wailmer,10-43,12,time/time-day,
173876,sun,poni-breaker-coast,whole-area,sos,wailmer,wailmer,10-43,12,time/time-night,
173881,sun,poni-breaker-coast,whole-area,sos,wailord,wailord,10-43,8,time/time-morning,
